1640091610641, 885794, 885794, 885794, 0.5753172389161796, 0.8729905689057426, 227
1640091610840, 898759, 898759, 898759, 0.5766280964396044, 0.8087857675267738, 233
1640091611240, 925197, 925197, 925197, 0.5227386144078567, 0.6834685964561856, 217
1640091611441, 938741, 938741, 938741, 0.5310472592003282, 0.6454039261349848, 208
1640091611640, 952336, 952336, 952336, 0.6086165776175491, 0.6193155201476358, 208
1640091611840, 966583, 966583, 966583, 0.6262348360564511, 0.6554552183944837, 173
1640091612040, 816952, 816952, 816952, 0.6913605357432259, 0.6805558505905668, 192
1640091612240, 812668, 812668, 812668, 0.8360368785166242, 0.8116724467559127, 228
1640091612440, 825065, 825065, 825065, 0.7613669931523951, 0.8167961579190659, 248
1640091612640, 837014, 837014, 837014, 0.6572168045547998, 0.7895595387111956, 168
1640091612840, 849071, 849071, 849071, 0.5666448421261886, 0.7637837282374225, 178
1640091613240, 874046, 874046, 874046, 0.5499473713329035, 0.6945579930013289, 143
1640091613440, 886840, 886840, 886840, 0.5184966695542916, 0.6603547018781493, 123
1640091613640, 899684, 899684, 899684, 0.47645222144229454, 0.62549280589126, 124
1640091613840, 912853, 912853, 912853, 0.3916007712672749, 0.6, 127
1640091614040, 926217, 926217, 926217, 0.286787090939931, 0.6, 133
1640091614440, 953390, 953390, 953390, 0.1274094565707392, 0.6, 147
1640091614640, 967423, 967423, 967423, 0.06608524924864764, 0.6, 163
1640091614840, 981511, 981511, 981511, 0.04605399777110227, 0.6, 113
1640091615040, 995807, 995807, 995807, 0.015045425190620632, 0.6, 137
1640091615440, 1025104, 1025104, 1025104, -0.012743149367922639, 0.6, 124
1640091615641, 1039951, 1039951, 1039951, -0.048824894982055896, 0.6, 142
1640091615840, 1055016, 1055016, 1055016, -0.02842324061766553, 0.6, 133
1640091616240, 1085884, 1085884, 1085884, 0.03875478196857364, 0.6, 183
1640091616440, 1101865, 1101865, 1101865, 0.061845703689440736, 0.6, 188
1640091616640, 1117999, 1117999, 1117999, 0.0607936666827901, 0.6, 182
1640091616840, 1134543, 1134543, 1134543, 0.09060797222492757, 0.6, 208
1640091617040, 1151066, 1151066, 1151066, 0.1942017585168324, 0.6, 293
1640091617440, 1184842, 1184842, 1184842, 0.2504583148134095, 0.6, 363
1640091617640, 1202009, 1202009, 1202009, 0.33732229170875067, 0.6, 433
1640091617841, 1219610, 1219610, 1219610, 0.43584666407226635, 0.6, 483
1640091618040, 1151752, 1151752, 1237279, 0.42991142539946364, 0.6, 502
1640091618240, 1040415, 1040415, 1255300, 0.39882045201212435, 0.6, 497
1640091618641, 948806, 948806, 1292331, 0.4769062921320367, 0.6, 498
1640091618840, 847425, 847425, 1311255, 0.5052468673834685, 0.6, 512
1640091619041, 730821, 730821, 1330354, 0.4756838140458654, 0.6, 513
1640091619240, 655767, 655767, 1349628, 0.5240064050682953, 0.6, 507
1640091619840, 688555, 688555, 1409685, 0.16246286364604595, 0.6, 338
1640091620040, 722982, 722982, 1430549, 0.06731495001360926, 0.6, 233
1640091620241, 759131, 759131, 1451721, -0.00581686864690802, 0.6, 148
1640091620641, 797087, 797087, 1494781, -1.548335013567279e-05, 0.6, 183
1640091620840, 836941, 836941, 1516554, 0.004092304016501027, 0.6, 173
1640091621240, 878788, 878788, 1561176, 0.01206937797298493, 0.6, 114
1640091621441, 922727, 922727, 1583917, 0.01226751130765694, 0.6, 122
1640091621640, 968863, 968863, 1606991, -0.02560026562266838, 0.6, 117
1640091621840, 1017306, 1017306, 1630276, 0.012030256985363825, 0.6, 128
1640091622240, 1068171, 1068171, 1677861, 0.22851927712458175, 0.6, 129
1640091622440, 1121579, 1121579, 1702566, 0.26900335614583915, 0.6, 143
1640091622841, 1177657, 1177657, 1752663, 0.2004814608281485, 0.6, 133
1640091623040, 1236539, 1236539, 1778062, 0.29286750896397235, 0.6, 193
1640091623241, 1298365, 1298365, 1803961, 0.36863677785891874, 0.6, 238
1640091623440, 1363283, 1363283, 1830379, 0.4606640218484619, 0.6, 308
1640091623840, 818733, 818733, 818733, 0.6480905261930597, 0.6368075549504217, 388
1640091624040, 816013, 816013, 816013, 0.7078487355966123, 0.6730498758571779, 437
1640091624440, 756182, 756182, 814705, 0.6945970238429352, 0.7335295617501575, 473
1640091624841, 793991, 793991, 838990, 0.6146963578248001, 0.7012122635464597, 457
1640091625240, 833690, 833690, 863867, 0.4925647662297071, 0.6311724961203137, 378
1640091625441, 875374, 875374, 876380, 0.4256603850450343, 0.6, 358
1640091625641, 889282, 889282, 889282, 0.40744380370992683, 0.6, 343
1640091625840, 902302, 902302, 902302, 0.3785064718186601, 0.6, 362
1640091626040, 915582, 915582, 915582, 0.41169674478327895, 0.6, 363
1640091626440, 942729, 942729, 942729, 0.422051909431219, 0.6, 373
1640091626640, 956678, 956678, 956678, 0.40724547193442895, 0.6, 387
1640091626840, 970758, 970758, 970758, 0.30424272474141617, 0.6, 333
1640091627240, 999548, 999548, 999548, 0.3325134851259156, 0.6, 382
1640091627441, 1014262, 1014262, 1014262, 0.38720726983367304, 0.6, 408
1640091627640, 1028954, 1028954, 1028954, 0.42071002217638076, 0.6, 433
1640091627840, 1043938, 1043938, 1043938, 0.4602362148521464, 0.6, 437
1640091628241, 1074315, 1074315, 1074315, 0.5015854563846236, 0.6, 488
1640091628441, 1013927, 1013927, 1090126, 0.5346958239135837, 0.6, 498
1640091628840, 1064623, 1064623, 1122203, 0.5190531051144847, 0.6, 502
1640091629241, 815317, 815317, 815317, 0.6104407792231905, 0.6114162924205745, 477
1640091629440, 823570, 823570, 823570, 0.5899266533350809, 0.623197866820235, 453
1640091629841, 851782, 851782, 851782, 0.533888808895021, 0.6087492934405745, 443
1640091630040, 864187, 864187, 864187, 0.49827052844125536, 0.6, 433
1640091630240, 876771, 876771, 876771, 0.3561016471220496, 0.6, 358
1640091630641, 902562, 902562, 902562, 0.2735550044319869, 0.6, 322
1640091630841, 915846, 915846, 915846, 0.19015562245392198, 0.6, 293
1640091631040, 929183, 929183, 929183, 0.09585165396358063, 0.6, 267
1640091631240, 942788, 942788, 942788, 0.08290984695851863, 0.6, 243
1640091631440, 956296, 956296, 956296, 0.03415561666058168, 0.6, 263
1640091631840, 984499, 984499, 984499, 0.12750458864588682, 0.6, 283
1640091632041, 999144, 999144, 999144, 0.2434230465385707, 0.6, 278
1640091632440, 1028614, 1028614, 1028614, 0.4032042130059071, 0.6, 303
1640091632640, 1043671, 1043671, 1043671, 0.5349061123424976, 0.6, 328
1640091632840, 1058951, 1058951, 1058951, 0.5582709373695625, 0.6, 363
1640091633041, 817006, 817006, 817006, 0.6854133399812823, 0.6388005659908411, 393
1640091633440, 821317, 821317, 821317, 0.8086340361075498, 0.7169452707592912, 428
1640091633641, 819386, 819386, 819386, 0.801299628169082, 0.8340856705175423, 443
1640091633840, 835360, 835360, 835360, 0.6168968456810233, 0.8122461504317227, 373
1640091634241, 860064, 860064, 860064, 0.4377310895355352, 0.684248154105877, 302
1640091634440, 872588, 872588, 872588, 0.32141942068541624, 0.6138236214886509, 248
1640091634641, 885360, 885360, 885360, 0.2601473129179167, 0.6, 208
1640091635040, 911405, 911405, 911405, 0.2582964772240691, 0.6, 163
1640091635241, 924676, 924676, 924676, 0.2571644318041442, 0.6, 152
1640091635441, 938214, 938214, 938214, 0.2552159204800196, 0.6, 148
1640091635640, 952096, 952096, 952096, 0.25534356473474745, 0.6, 183
1640091636041, 980478, 980478, 980478, 0.2468619795029313, 0.6, 123
1640091636240, 994909, 994909, 994909, 0.23710728574531428, 0.6, 153
1640091636441, 1009550, 1009550, 1009550, 0.2240561357857333, 0.6, 123
1640091636840, 1039013, 1039013, 1039013, 0.20066924363866553, 0.6, 113
1640091637041, 1054223, 1054223, 1054223, 0.1649408737090973, 0.6, 128
1640091637241, 1069496, 1069496, 1069496, 0.14227198584696757, 0.6, 118
1640091637440, 1085072, 1085072, 1085072, 0.10836325002608856, 0.6, 143
1640091637641, 1100875, 1100875, 1100875, 0.06550246914052321, 0.6, 133
1640091637840, 1116821, 1116821, 1116821, 0.0018240566811273235, 0.6, 128
1640091638240, 1149499, 1149499, 1149499, -0.0034034356528485094, 0.6, 142
1640091638441, 1166240, 1166240, 1166240, -0.033055385191610144, 0.6, 133
1640091638640, 1183227, 1183227, 1183227, -0.027518685028741205, 0.6, 133
1640091638841, 1200459, 1200459, 1200459, 0.010489748498142135, 0.6, 118
1640091639040, 1217849, 1217849, 1217849, 0.056624139768767276, 0.6, 159
1640091639440, 1253677, 1253677, 1253677, 0.03906012597663664, 0.6, 133
1640091639640, 1271937, 1271937, 1271937, 0.012741876582470165, 0.6, 122
1640091639840, 1290465, 1290465, 1290465, -0.04329668484332443, 0.6, 133
1640091640241, 1328432, 1328432, 1328432, -0.029636245779718916, 0.6, 123
1640091640441, 1347678, 1347678, 1347678, -0.03856275114472868, 0.6, 143
1640091640840, 1387544, 1387544, 1387544, 0.05284987794566363, 0.6, 143
1640091641040, 1407970, 1407970, 1407970, 0.10028852620486998, 0.6, 167
1640091641241, 1428588, 1428588, 1428588, 0.13029248634332596, 0.6, 143
1640091641441, 1449397, 1449397, 1449397, 0.1390139630981279, 0.6, 143
1640091641840, 1491697, 1491697, 1491697, 0.11838115186822759, 0.6, 139
1640091642041, 1513426, 1513426, 1513426, 0.14635906851725222, 0.6, 169
1640091642441, 1557361, 1557361, 1557361, 0.10660320283428971, 0.6, 153
1640091642641, 1580046, 1580046, 1580046, 0.09130422399542767, 0.6, 134
1640091642840, 1602816, 1602816, 1602816, 0.11411043998346734, 0.6, 154
1640091643240, 1650107, 1650107, 1650107, 0.10858558826316667, 0.6, 139
1640091643441, 1674276, 1674276, 1674276, 0.10753617230838017, 0.6, 123
1640091643640, 1698927, 1698927, 1698927, 0.12013011896224408, 0.6, 154
1640091644040, 1748784, 1748784, 1748784, 0.1770991334783064, 0.6, 168
1640091644240, 1773988, 1773988, 1773988, 0.14760087896686086, 0.6, 138
1640091644441, 1800106, 1800106, 1800106, 0.12410979344123572, 0.6, 143
1640091644640, 1826328, 1826328, 1826328, 0.10481412026003144, 0.6, 158
1640091645040, 1880365, 1880365, 1880365, 0.1310685437329727, 0.6, 153
1640091645240, 1907611, 1907611, 1907611, 0.15902134481688132, 0.6, 173
1640091645440, 1935551, 1935551, 1935551, 0.05495963206905996, 0.6, 123
1640091645641, 1964051, 1964051, 1964051, 0.1065462119451438, 0.6, 148
1640091646041, 2021533, 2021533, 2021533, 0.07351593159323783, 0.6, 118
1640091646240, 2051299, 2051299, 2051299, 0.09863931128163153, 0.6, 158
1640091646440, 2081504, 2081504, 2081504, 0.13088239456933481, 0.6, 153
1640091646640, 2111992, 2111992, 2111992, 0.15903971349629464, 0.6, 128
1640091646840, 2142927, 2142927, 2142927, 0.17997219049391455, 0.6, 183
1640091647241, 2205823, 2205823, 2205823, 0.1977096357628873, 0.6, 122
1640091647441, 2237959, 2237959, 2237959, 0.16464465430184055, 0.6, 138
1640091647840, 2303646, 2303646, 2303646, 0.1353121365527283, 0.6, 118
1640091648040, 2337568, 2337568, 2337568, 0.04501363929662491, 0.6, 133
1640091648441, 2406919, 2406919, 2406919, 0.08749992529793223, 0.6, 132
1640091648640, 2441987, 2441987, 2441987, 0.09090536488728067, 0.6, 147
1640091648840, 2477946, 2477946, 2477946, 0.0963044501412201, 0.6, 138
1640091649240, 2551264, 2551264, 2551264, 0.25666843496061026, 0.6, 183
1640091649441, 2589032, 2589032, 2589032, 0.22527462199338505, 0.6, 158
1640091649640, 2626148, 2626148, 2626148, 0.23389848505821836, 0.6, 168
1640091650041, 2704477, 2704477, 2704477, 0.33336680193177964, 0.6, 213
1640091650241, 2744513, 2744513, 2744513, 0.3710867036159369, 0.6, 212
1640091650441, 2784714, 2784714, 2784714, 0.35165923802396637, 0.6, 183
1640091650841, 2865569, 2865569, 2865569, 0.37377177058401484, 0.6, 268
1640091651041, 2907989, 2907989, 2907989, 0.4028223700009068, 0.6, 293
1640091651440, 2993116, 2993116, 2993116, 0.514841191846823, 0.6, 378
1640091651641, 3037194, 3037194, 3037194, 0.5551033535154754, 0.6, 428
1640091651840, 2822737, 2822737, 3081919, 0.587715718677864, 0.6, 452
1640091652040, 2478404, 2478404, 3126345, 0.5754431157246755, 0.6, 443
1640091652440, 2350210, 2350210, 3218605, 0.44470157128025034, 0.6, 453
1640091653240, 2467720, 2467720, 3412432, 0.406876295814004, 0.6, 422
1640091653841, 2591106, 2591106, 3565428, 0.22388387356705206, 0.6, 383
1640091654041, 2720661, 2720661, 3617655, 0.189039841387531, 0.6, 382
1640091654440, 2856694, 2856694, 3724996, 0.21864131696406675, 0.6, 348
1640091654640, 2999528, 2999528, 3778979, 0.18108582179643978, 0.6, 367
1640091654841, 3149504, 3149504, 3834635, 0.29299300245472776, 0.6, 433
1640091655041, 2909540, 2909540, 3891108, 0.3163468835587733, 0.6, 458
1640091655441, 2520645, 2520645, 4005634, 0.38151843780007444, 0.6, 643
1640091655640, 2144316, 2144316, 4064314, 0.4257874784645552, 0.6, 798
1640091655840, 1730389, 1730389, 4124170, 0.4870850600588582, 0.6, 948
1640091656241, 1538123, 1538123, 4246868, 0.5174784862243786, 0.6, 1177
1640091656440, 1155087, 1155087, 4309082, 0.5445880487008874, 0.6, 1408
1640091656641, 799548, 799548, 4372207, 0.5490143603912692, 0.6, 583
1640091657041, 533066, 533066, 4501938, 0.5059226850518155, 0.6, 568
1640091657240, 380761, 380761, 4568242, 0.49716772897361583, 0.6, 553
1640091657440, 353563, 353563, 4635519, 0.5224874209580725, 0.6, 577
1640091657640, 309367, 309367, 4704151, 0.4164824189532514, 0.6, 514
1640091658241, 324835, 324835, 4916583, 0.010868186812461522, 0.6, 227
1640091658440, 341076, 341076, 4988994, -0.057769081812003444, 0.6, 163
1640091658641, 358129, 358129, 5062862, -0.05660178794580212, 0.6, 168
1640091658841, 376035, 376035, 5138218, -0.05338255136561859, 0.6, 158
1640091659041, 394836, 394836, 5213894, -0.05158057874561089, 0.6, 147
1640091659240, 414577, 414577, 5289870, -0.04813810071866692, 0.6, 198
1640091659440, 435305, 435305, 5367779, -0.046284673829443214, 0.6, 139
1640091659840, 457070, 457070, 5528334, -0.03941948487456808, 0.6, 143
1640091660041, 479923, 479923, 5610187, -0.03433268019054019, 0.6, 178
1640091660441, 503919, 503919, 5775772, -0.020448161555736876, 0.6, 133
1640091660640, 529114, 529114, 5860837, -0.012536970546644799, 0.6, 183
1640091660840, 555569, 555569, 5947616, -0.007984072317339639, 0.6, 182
1640091661241, 583347, 583347, 6123160, -0.006277430160838827, 0.6, 138
1640091661441, 612514, 612514, 6213344, 0.004759625858818987, 0.6, 188
1640091661640, 643139, 643139, 6304857, 0.03002281391059905, 0.6, 153
1640091662040, 675295, 675295, 6492942, 0.3990967540687898, 0.6, 173
1640091662240, 709059, 709059, 6588064, 0.565933888750795, 0.6, 208
1640091662440, 744511, 744511, 6687672, 0.5459072702029523, 0.6, 228
1640091662840, 493992, 493992, 493992, 0.618043228336926, 0.6069925612814113, 303
1640091663041, 485397, 485397, 485397, 0.6892146368339416, 0.6505949448000845, 353
1640091663240, 493829, 493829, 493829, 0.7535646218316723, 0.7087372691568361, 423
1640091663640, 494248, 494248, 494248, 0.7769075232879851, 0.7933068021673526, 458
1640091663841, 501556, 501556, 501556, 0.6676269146556596, 0.7780961354202697, 382
1640091664040, 508935, 508935, 508935, 0.6796385282463466, 0.7576559398519457, 373
1640091664440, 524099, 524099, 524099, 0.6030642964035032, 0.7126080240948474, 283
1640091664641, 531848, 531848, 531848, 0.6403999475329363, 0.6930725496949962, 308
1640091664840, 539631, 539631, 539631, 0.633646498393531, 0.6795053706470766, 302
1640091665040, 547527, 547527, 547527, 0.5516214253638038, 0.663739404568416, 222
1640091665240, 555708, 555708, 555708, 0.5468615118885586, 0.6420442761288806, 237
1640091665440, 563926, 563926, 563926, 0.5428578497099663, 0.6180659407288834, 238
1640091665841, 580688, 580688, 580688, 0.5641520008903906, 0.6, 243
1640091666041, 589277, 589277, 589277, 0.5572991833682083, 0.6, 238
1640091666441, 606885, 606885, 606885, 0.4585529979612045, 0.6, 192
1640091666641, 615908, 615908, 615908, 0.4645144584251811, 0.6, 183
1640091666840, 624968, 624968, 624968, 0.5088103845289701, 0.6, 198
1640091667240, 643594, 643594, 643594, 0.5966203170234458, 0.6011495475109937, 283
1640091667440, 487927, 487927, 487927, 0.6641863099615009, 0.6280088308310773, 328
1640091667840, 492034, 492034, 492034, 0.7220692978432801, 0.6946965056297806, 382
1640091668040, 495834, 495834, 495834, 0.6829934773992764, 0.7135805796351408, 363
1640091668240, 503127, 503127, 503127, 0.5918900536909802, 0.6975181568505437, 298
1640091668441, 510527, 510527, 510527, 0.5247651309594443, 0.6657939241106984, 273
1640091668840, 525534, 525534, 525534, 0.4091789269346898, 0.6, 187
1640091669040, 533264, 533264, 533264, 0.36934127516831194, 0.6, 197
1640091669240, 541191, 541191, 541191, 0.3588491602865611, 0.6, 178
1640091669640, 557272, 557272, 557272, 0.3315534916971353, 0.6, 178
1640091669840, 565514, 565514, 565514, 0.3261976995327967, 0.6, 138
1640091670240, 582275, 582275, 582275, 0.3855014553199996, 0.6, 148
1640091670440, 590794, 590794, 590794, 0.3612561711473213, 0.6, 143
1640091670640, 599485, 599485, 599485, 0.39901129117321066, 0.6, 163
1640091671040, 489491, 489491, 489491, 0.6591979769991589, 0.6203168696854873, 228
1640091671240, 487519, 487519, 487519, 0.7525057202455404, 0.6921949783502127, 273
1640091671441, 497052, 497052, 497052, 0.8398065608751689, 0.7825998428008571, 288
1640091671640, 494784, 494784, 494784, 0.7582325718587819, 0.7933148712343228, 213
1640091671841, 502099, 502099, 502099, 0.7167661453512821, 0.7777399701440717, 204
1640091672040, 509522, 509522, 509522, 0.6987567230421858, 0.7710244927008083, 178
1640091672440, 524581, 524581, 524581, 0.6841358521564634, 0.7456568789654575, 167
1640091672640, 532174, 532174, 532174, 0.6775389093017175, 0.7331967651040533, 153
1640091672840, 539962, 539962, 539962, 0.6703533869722244, 0.7243814821982671, 188
1640091673040, 547946, 547946, 547946, 0.6545323984084049, 0.7119826020662593, 153
1640091673440, 564271, 564271, 564271, 0.5973402656172251, 0.678760570038658, 143
1640091673640, 572615, 572615, 572615, 0.5478639664987638, 0.6517371130212928, 128
1640091673840, 581085, 581085, 581085, 0.5551019670820331, 0.6422836142514835, 182
1640091674041, 589633, 589633, 589633, 0.5158395316531575, 0.6153166859792878, 148
1640091674441, 607154, 607154, 607154, 0.3806425845485482, 0.6, 162
1640091674641, 616132, 616132, 616132, 0.3555620107212828, 0.6, 138
1640091674840, 625147, 625147, 625147, 0.3258455256655725, 0.6, 158
1640091675240, 643776, 643776, 643776, 0.21557865649128194, 0.6, 170
1640091675441, 653349, 653349, 653349, 0.26635107577977973, 0.6, 168
1640091675840, 672720, 672720, 672720, 0.30529111386504176, 0.6, 143
1640091676041, 682617, 682617, 682617, 0.25535546843667745, 0.6, 143
1640091676440, 702744, 702744, 702744, 0.1946156864269808, 0.6, 178
1640091676640, 713087, 713087, 713087, 0.25507417180942094, 0.6, 188
1640091676840, 723637, 723637, 723637, 0.220463650057227, 0.6, 137
1640091677040, 734341, 734341, 734341, 0.24500044163779103, 0.6, 148
1640091677240, 745147, 745147, 745147, 0.18848405191794781, 0.6, 138
1640091677640, 767298, 767298, 767298, 0.13914645525990527, 0.6, 187
1640091677840, 778591, 778591, 778591, 0.15480720236594497, 0.6, 188
1640091678041, 790108, 790108, 790108, 0.1612394193553473, 0.6, 153
1640091678441, 813531, 813531, 813531, 0.10921721064687592, 0.6, 137
1640091678640, 825565, 825565, 825565, 0.12798514593841392, 0.6, 153
1640091678840, 837780, 837780, 837780, 0.13233565700929914, 0.6, 138
1640091679241, 862552, 862552, 862552, 0.09344192975521351, 0.6, 148
1640091679440, 875245, 875245, 875245, 0.10547787831650818, 0.6, 162
1640091679641, 888125, 888125, 888125, 0.11978286149315047, 0.6, 178
1640091680040, 914390, 914390, 914390, 0.10819913628966335, 0.6, 177
1640091680240, 927919, 927919, 927919, 0.12039391319326131, 0.6, 118
1640091680641, 955579, 955579, 955579, 0.049799741662230015, 0.6, 153
1640091680841, 969721, 969721, 969721, 0.08812011803016288, 0.6, 143
1640091681040, 983919, 983919, 983919, 0.08406698159004886, 0.6, 143
1640091681441, 1012864, 1012864, 1012864, 0.12008717244252451, 0.6, 153
1640091681640, 1027693, 1027693, 1027693, 0.13201842084893148, 0.6, 153
1640091682040, 1058167, 1058167, 1058167, 0.18153938448818221, 0.6, 212
1640091682240, 1073659, 1073659, 1073659, 0.19566628990562812, 0.6, 208
1640091682440, 1089464, 1089464, 1089464, 0.19835510440329987, 0.6, 242
1640091682640, 1105587, 1105587, 1105587, 0.2392430765862787, 0.6, 273
1640091683041, 1138551, 1138551, 1138551, 0.40589160921537887, 0.6, 342
1640091683240, 1155222, 1155222, 1155222, 0.43475352566821696, 0.6, 363
1640091683641, 819100, 819100, 819100, 0.6477036007761018, 0.6135855377637396, 438
1640091683840, 819196, 819196, 819196, 0.7184393920993976, 0.6816185678993397, 477
1640091684041, 773149, 773149, 973039, 0.7316053790440366, 0.7163967703856118, 487
1640091684840, 811806, 811806, 1029399, 0.5384712876585123, 0.7020157060925883, 427
1640091685241, 852396, 852396, 1060007, 0.35113903233831706, 0.6030138453829463, 363
1640091685441, 895015, 895015, 1075608, 0.2459540648663225, 0.6, 308
1640091685840, 939765, 939765, 1107251, 0.1778771339379471, 0.6, 242
1640091686040, 986753, 986753, 1123638, 0.08559417274769215, 0.6, 168
1640091686240, 1036090, 1036090, 1140177, 0.13234126023565157, 0.6, 213
1640091686441, 1087894, 1087894, 1157138, 0.23287978593973463, 0.6, 243
1640091686641, 1142288, 1142288, 1174171, 0.22852673325420086, 0.6, 233
1640091687040, 1199402, 1199402, 1209086, 0.355172998615883, 0.6, 288
1640091687240, 1226885, 1226885, 1226885, 0.395661689616835, 0.6, 303
1640091687440, 1244946, 1244946, 1244946, 0.5447367483824601, 0.6, 418
1640091687841, 1276067, 1276067, 1276067, 0.6099032432644313, 0.6082521101628016, 483
1640091688240, 1197364, 1197364, 1320299, 0.6064220698983319, 0.6329567461247272, 498
1640091688440, 1026312, 1026312, 1339838, 0.501696026280222, 0.6134057380620178, 498
1640091688840, 897129, 897129, 1379581, 0.4150137116603568, 0.6, 502
1640091689041, 833048, 833048, 1400107, 0.41332514716374036, 0.6, 503
1640091689240, 779431, 779431, 1420720, 0.3216126640109539, 0.6, 478
1640091689841, 818402, 818402, 1484511, 0.10541265809797118, 0.6, 453
1640091690040, 859322, 859322, 1506368, 0.03437234654646737, 0.6, 413
1640091690241, 902288, 902288, 1528546, -0.023739227172163462, 0.6, 418
1640091690441, 947402, 947402, 1550932, -0.07727446869587641, 0.6, 358
1640091690640, 994772, 994772, 1573646, -0.06585198627784318, 0.6, 343
1640091691040, 1044510, 1044510, 1620324, -0.11836547843193687, 0.6, 298
1640091691240, 1096735, 1096735, 1644053, -0.05448701645405137, 0.6, 328
1640091691640, 1151571, 1151571, 1692951, 0.10390802480378526, 0.6, 338
1640091691840, 1209149, 1209149, 1718009, 0.26057884411963067, 0.6, 343
1640091692040, 1269606, 1269606, 1743036, 0.33252514356357765, 0.6, 363
1640091692441, 807459, 807459, 807459, 0.6377987781425201, 0.6078474213523223, 448
1640091692840, 752931, 752931, 1312332, 0.7678899534174157, 0.7663713389980652, 497
1640091693040, 695013, 695013, 1327868, 0.6724425942466177, 0.7511805442559413, 503
1640091693640, 729763, 729763, 1387703, 0.3725028537782121, 0.628110347257999, 368
1640091694041, 766251, 766251, 1428974, 0.14418900331841047, 0.6, 283
